DATE,CT,ME,MA,NH,RI,VT,T_WA
2020-01-02,36.75,29.66666666666667,35.0,32.25,39.0,31.714285714285715,34.83281382921075
2020-01-03,38.75,29.33333333333333,37.0,32.5,39.0,32.42857142857143,36.26447791254301
2020-01-04,43.75,34.0,43.25,37.75,46.0,38.285714285714285,42.01631409859483
2020-01-05,42.75,33.333333333333336,40.0,36.75,43.0,34.714285714285715,39.75102298961198
2020-01-06,35.0,24.0,32.0,27.75,35.0,22.714285714285715,31.43060481983616
2020-01-07,35.5,14.666666666666664,30.0,21.25,32.0,21.0,28.895469664448935
2020-01-08,34.25,20.0,33.0,27.5,35.0,28.857142857142854,31.58788520899411
2020-01-09,33.25,22.0,31.5,29.25,34.0,24.857142857142854,30.75316727953837
2020-01-10,25.75,15.5,22.25,19.666666666666668,27.0,13.833333333333336,22.227941763085365
2020-01-11,37.5,21.83333333333333,36.5,28.25,37.0,28.857142857142854,34.37088701684542
2020-01-12,53.25,40.66666666666666,57.0,48.75,55.0,47.85714285714285,53.337727300154874
2020-01-13,52.25,26.83333333333333,51.5,45.25,55.0,38.0,48.55642570642284
2020-01-14,35.75,22.66666666666667,34.75,27.75,40.0,27.42857142857143,33.3217745145626
2020-01-15,38.5,20.0,37.75,34.25,38.0,32.285714285714285,35.79045289814052
2020-01-16,39.5,26.66666666666667,39.25,37.0,41.0,34.857142857142854,37.90477779027405
2020-01-17,38.5,22.33333333333333,33.5,27.5,39.0,24.142857142857146,33.13930991417018
2020-01-18,22.0,12.0,18.0,14.333333333333336,22.0,11.5,18.093754031222367
2020-01-19,21.25,10.5,19.25,12.0,23.0,14.0,18.320901602101657
2020-01-20,32.75,19.5,29.5,25.5,36.0,20.857142857142858,29.1092315313371
2020-01-21,22.0,14.0,19.5,17.0,24.0,11.0,19.337251751642953
2020-01-22,19.5,10.0,18.25,14.333333333333336,21.0,,17.613941693152007
2020-01-23,22.5,18.166666666666668,24.0,19.5,26.0,22.428571428571423,22.776044344875885
2020-01-24,28.0,26.33333333333333,31.0,22.5,33.0,20.428571428571427,28.776760733437744
2020-01-25,36.0,25.83333333333333,37.5,30.75,40.0,28.142857142857146,35.25017426348281
2020-01-26,40.5,27.16666666666667,40.0,35.25,43.0,31.714285714285715,38.388769654389804
2020-01-27,40.75,34.0,40.25,38.75,43.0,35.57142857142857,39.66634586817565
2020-01-28,39.75,33.0,38.75,37.0,40.0,34.42857142857143,38.2167756618576
2020-01-29,37.0,24.0,34.25,32.25,39.0,29.57142857142857,33.94144838879142
2020-01-30,33.75,19.2,30.25,24.25,35.0,18.571428571428573,29.38852575383864
2020-01-31,27.5,17.166666666666668,26.25,20.0,29.0,15.857142857142858,24.914653935629584
2020-02-01,30.75,21.2,32.75,25.25,34.0,20.714285714285715,30.120168979988254
2020-02-02,34.25,22.83333333333333,34.0,33.25,35.0,30.714285714285715,32.91346251580327
2020-02-03,37.5,26.16666666666667,35.0,31.0,39.0,29.0,34.467433101047355
2020-02-04,40.25,29.0,37.75,33.75,39.0,31.857142857142854,37.033239263739446
2020-02-05,39.5,29.0,39.0,33.25,39.0,30.857142857142854,37.34565417231882
2020-02-06,39.25,22.66666666666667,34.5,29.75,39.0,26.42857142857143,34.11607567380995
2020-02-07,35.5,18.5,32.5,27.25,37.0,24.714285714285715,31.465806657645803
2020-02-08,39.5,21.83333333333333,34.0,26.75,43.0,24.714285714285715,33.807118356132136
2020-02-09,31.25,14.0,25.0,17.666666666666668,32.0,12.0,24.786404931390322
2020-02-10,29.75,12.0,24.5,16.0,31.0,12.75,23.820416423965327
2020-02-11,39.25,25.16666666666667,38.5,31.75,44.0,31.0,36.93177878957694
2020-02-12,41.0,27.0,38.0,29.5,42.0,30.285714285714285,36.907097940334005
2020-02-13,40.0,32.0,36.75,33.5,40.0,32.857142857142854,36.87104618311729
2020-02-14,37.0,24.0,35.5,32.0,37.0,26.714285714285715,34.236102125573424
2020-02-15,25.0,17.5,22.25,18.33333333333333,26.0,14.0,22.042435505325912
2020-02-16,19.5,12.0,16.25,10.0,19.0,10.0,16.006781059130567
2020-02-17,33.5,25.16666666666667,32.5,27.5,34.0,27.57142857142857,31.518046907324713
2020-02-18,36.0,20.0,34.5,30.33333333333333,37.0,21.428571428571427,32.79460938341204
2020-02-19,33.25,23.33333333333333,32.25,23.5,35.0,23.0,30.688758388338712
2020-02-20,37.0,23.66666666666667,33.75,27.5,38.0,26.57142857142857,33.046586749156305
2020-02-21,28.25,18.5,25.0,20.0,29.0,14.5,24.578096047824115
2020-02-22,24.5,13.5,20.75,16.666666666666668,25.0,11.25,20.5241016491476
2020-02-23,34.5,25.0,32.75,24.25,37.0,23.714285714285715,31.61347155809116
2020-02-24,38.25,30.83333333333333,40.75,33.5,40.0,30.42857142857143,38.10021648434967
2020-02-25,43.25,34.166666666666664,44.25,37.5,44.0,37.42857142857143,42.17396902865795
2020-02-26,46.5,37.66666666666666,45.5,41.75,47.0,38.57142857142857,44.50319717243305
2020-02-27,46.0,35.333333333333336,42.75,41.0,48.0,36.42857142857143,42.807612387620686
2020-02-28,39.5,33.0,38.75,35.5,41.0,32.42857142857143,38.006638106361876
2020-02-29,32.5,24.33333333333333,29.25,28.0,32.0,25.0,29.488449049806434
2020-03-01,28.5,19.166666666666668,26.0,22.75,30.0,18.714285714285715,25.663184084291508
2020-03-02,29.75,17.666666666666668,24.75,23.33333333333333,28.0,16.428571428571427,25.06182888482698
2020-03-03,40.5,20.666666666666668,38.0,30.0,39.0,29.57142857142857,36.01522431910127
2020-03-04,50.25,41.833333333333336,51.5,47.75,53.0,45.714285714285715,49.84485344354808
2020-03-05,47.5,38.16666666666666,43.25,42.5,49.0,40.0,44.015437663237485
2020-03-06,41.75,32.666666666666664,40.25,36.75,44.0,35.57142857142857,39.67395400923461
2020-03-07,38.75,26.33333333333333,37.0,34.75,41.0,34.57142857142857,36.43170893309943
2020-03-08,38.0,24.83333333333333,35.0,32.25,39.0,26.142857142857146,34.46118010427985
2020-03-09,41.75,29.33333333333333,40.0,36.5,42.0,33.42857142857143,39.000356231146306
2020-03-10,53.75,36.0,55.0,50.5,54.0,49.14285714285714,52.249625012417546
2020-03-11,54.0,33.666666666666664,53.5,49.5,55.0,46.714285714285715,51.27962715698173
2020-03-12,46.75,32.5,44.25,39.75,49.0,32.714285714285715,43.228369639022176
2020-03-13,41.75,26.83333333333333,38.5,35.0,41.0,36.0,37.97687328215897
2020-03-14,53.75,34.166666666666664,49.25,45.5,52.0,44.28571428571429,48.60906372743327
2020-03-15,44.75,35.333333333333336,42.75,41.25,45.0,39.142857142857146,42.43030987489787
2020-03-16,42.75,25.66666666666667,36.75,31.75,42.0,26.714285714285715,36.68225271337042
2020-03-17,34.5,20.666666666666668,30.25,26.75,34.0,26.42857142857143,30.18934171518681
2020-03-18,42.5,30.5,38.5,35.0,42.0,36.714285714285715,38.59039779275921
2020-03-19,43.0,30.83333333333333,42.25,40.25,44.0,37.42857142857143,41.13538608922101
2020-03-20,43.5,32.833333333333336,40.0,38.25,45.0,38.57142857142857,40.32811467755468
2020-03-21,54.75,43.5,52.25,50.25,54.0,51.14285714285714,51.95326682249272
2020-03-22,44.0,31.0,40.0,36.75,47.0,30.714285714285715,39.95726004521311
2020-03-23,34.5,20.666666666666668,30.0,29.0,34.0,26.142857142857146,30.267343501273633
2020-03-24,35.5,21.5,32.25,29.5,35.0,28.0,31.82285381678744
2020-03-25,42.75,34.5,39.25,35.25,44.0,31.285714285714285,39.29829831786019
2020-03-26,38.75,32.333333333333336,37.25,33.5,41.0,32.57142857142857,36.89252078684502
2020-03-27,45.0,38.833333333333336,41.0,40.25,46.0,40.285714285714285,42.02256244975823
2020-03-28,52.75,37.66666666666666,49.5,44.0,54.0,40.42857142857143,48.64509735933596
2020-03-29,42.25,38.0,40.75,39.75,42.0,37.857142857142854,40.737250085384325
2020-03-30,44.75,38.16666666666666,41.0,40.5,44.0,40.42857142857143,41.7883353503098
2020-03-31,43.0,34.0,38.5,38.25,42.0,38.714285714285715,39.409149740797424
2020-04-01,42.75,35.5,37.0,39.5,40.0,38.285714285714285,38.742243486701845
2020-04-02,43.0,35.666666666666664,37.5,36.0,39.0,36.714285714285715,38.59153378210013
2020-04-03,47.25,40.833333333333336,42.75,40.5,48.0,38.42857142857143,43.64411252574742
2020-04-04,47.25,41.66666666666666,43.0,43.25,44.0,43.57142857142857,44.01825374376589
2020-04-05,51.0,42.333333333333336,45.25,47.0,46.0,47.14285714285714,46.66022769336722
2020-04-06,51.25,43.66666666666666,48.25,48.25,46.0,46.85714285714285,48.33637211897444
2020-04-07,51.5,42.0,50.0,46.5,51.0,43.85714285714285,49.12843291498903
2020-04-08,55.25,35.666666666666664,51.0,45.5,57.0,44.28571428571429,50.27446142564446
2020-04-09,50.0,35.166666666666664,45.75,45.5,48.0,44.85714285714285,45.91252726900647
2020-04-10,46.5,33.833333333333336,42.75,40.25,46.0,40.42857142857143,42.74858779809891
2020-04-11,43.25,34.166666666666664,40.75,39.0,44.0,37.142857142857146,40.674313784929545
2020-04-12,43.5,36.333333333333336,41.75,38.75,45.0,37.42857142857143,41.45531416901427
2020-04-13,45.75,39.0,45.75,42.5,46.0,41.42857142857143,44.677308331877256
2020-04-14,56.75,46.5,55.0,53.0,56.0,52.57142857142857,54.436714239128335
